ratioStandard,ratioWarp,mode,product,transportMode,ratioBoxes,returnableTotal,totalPackages,shipment,cartonTotal,siQty,qty,ratioCarton,boxesTotal,packagingBreakdown.warpQty,packagingBreakdown.qty110x110x65,packagingBreakdown.qty110x110x115,packagingBreakdown.qty80x120x90,packagingBreakdown.qty70x100x90,packagingBreakdown.qty80x120x65,packagingBreakdown.qty53x53x58,packagingBreakdown.qty110x110x90,packagingBreakdown.qty80x120x115,packagingBreakdown.qty47x66x68,packagingBreakdown.unitQty,packagingBreakdown.qty42x46x68,packagingBreakdown.qty68x74x86,packagingBreakdown.returnableQty,packagingBreakdown.qty27x27x22,packagingBreakdown.qty57x64x84,packagingBreakdown.qty53x53x19,standardTotal,warpTotal,ratioReturnable,date,customerName,remark,consigneeName,__id,__path,__createTime,__updateTime
1,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,1,0,10,FEF,6,6,383,0.2,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,1,1,1,0,0,2022-03-15,FMT,,FEF,7omiph0l820opZW9PJUb,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7omiph0l820opZW9PJUb,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:36.475222Z
6,9.1,AIRCRAFT,INVERTER,AIRCRAFT,2.6666666666666665,0,105,FEE,0,10,188,0,8,91,0,0,6,4,0,0,0,0,1,0,1,2,0,0,0,0,6,91,0,2022-01-28,FMT,,FEE,7qRbI53tOlKB3XjsbBkR,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7qRbI53tOlKB3XjsbBkR,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:36.475222Z
2,0,AIRCRAFT,INVERTER,AIRCRAFT,0.3333333333333333,0,3,FEA NJ,0,1,30,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2022-08-02,FMT,,FEA NJ,7rnazREGHYE9J6rqI9EN,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7rnazREGHYE9J6rqI9EN,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:36.475222Z
1,0.1,VESSEL,INVERTER,VESSEL,0.6666666666666666,0,4,FEA NJ AID,0,3,22,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2023-05-18,FMT,,FEA NJ AID,7sDX2X0hHwXfRV572cus,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7sDX2X0hHwXfRV572cus,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:36.475222Z
0,1.1,VESSEL,INVERTER,VESSEL,9.666666666666666,0,40,FEID,0,31,199,0,29,11,0,0,0,3,0,0,0,0,4,0,14,3,0,0,5,0,0,11,0,2023-05-10,FMT,,FEID,7sNbalHOvi3nTv5MMyDk,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7sNbalHOvi3nTv5MMyDk,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:36.475222Z
19,3.6,VESSEL,INVERTER,VESSEL,3.6666666666666665,0,66,FEA NJ,0,18,1029,0,11,36,0,0,11,4,0,0,0,8,4,0,0,3,0,0,0,0,19,36,0,2022-09-27,FMT,,FEA NJ,7tu1KCtFpo1n4ESXQ8zg,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7tu1KCtFpo1n4ESXQ8zg,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:36.475222Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0.6666666666666666,0,8,FEF,6,5,180,0.2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,2023-03-21,FMT,,FEF,7tuDS9MOSR12xeAk49AU,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7tuDS9MOSR12xeAk49AU,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:36.475222Z
18,1.6,VESSEL,INVERTER,VESSEL,8.666666666666666,0,60,FAP,0,22,941,0,26,16,0,12,0,13,0,0,6,0,4,0,3,4,0,0,2,0,18,16,0,2021-06-25,FMT,,FAP,7uKUsXNSAKVCQEo1ljSi,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7uKUsXNSAKVCQEo1ljSi,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:36.475222Z
3,0.9,AIRCRAFT,INVERTER,AIRCRAFT,0.6666666666666666,0,14,FEA TWMC,0,3,49,0,2,9,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,3,9,0,2022-01-18,FMT,,FEA TWMC,7vBMcM5iDHOdiYGQsxQQ,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7vBMcM5iDHOdiYGQsxQQ,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:36.475222Z
10,0.3,VESSEL,INVERTER,VESSEL,0.6666666666666666,0,15,FEI,0,4,607,0,2,3,0,6,0,0,0,0,4,0,0,0,1,0,0,0,1,0,10,3,0,2025-06-27,FMT,,FEI,7w2HamphDXmuonIXSeUL,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7w2HamphDXmuonIXSeUL,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:36.475222Z
1,1.1,VESSEL,INVERTER,VESSEL,3.3333333333333335,0,22,FEID,0,15,163,0,10,11,0,1,0,2,0,0,0,0,1,0,2,3,0,0,2,0,1,11,0,2023-11-21,FMT,,FEID,7wskUbRKMIPz6k7qke70,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7wskUbRKMIPz6k7qke70,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:36.475222Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0,0,8,FEV,8,8,16,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2023-05-30,FMT,,FEV,7x0EGShkJr6p8lV005Eg,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7x0EGShkJr6p8lV005Eg,2026-03-06T02:45:02.235743Z,2026-03-06T09:16:36.475222Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,1,0,10,FEA,7,8,472,0.23333333333333334,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,1,0,0,0,2024-04-02,FMT,,FEA,7xq4QbM5fZI5hzb9so2O,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7xq4QbM5fZI5hzb9so2O,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:36.475222Z
0,2.9,VESSEL,INVERTER,VESSEL,0,0,29,FEA TWMC,0,5,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2024-08-23,FMT,,FEA TWMC,7yR8XuyaFmVsy6eQh0nj,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7yR8XuyaFmVsy6eQh0nj,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:36.475222Z
0,0.1,VESSEL,INVERTER,VESSEL,6,0,19,FEID,0,15,169,0,18,1,0,0,0,1,0,0,0,0,4,0,9,2,0,0,2,0,0,1,0,2025-06-04,FMT,,FEID,7zAEiTkhYuWM0Di8j51t,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/7zAEiTkhYuWM0Di8j51t,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:36.475222Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0.3333333333333333,0,2,FEF,1,2,9,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022-11-29,FMT,,FEF,80Rq666qvFBbd8Atyc9v,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/80Rq666qvFBbd8Atyc9v,2026-03-06T02:45:02.235743Z,2026-03-06T09:16:36.475222Z
1,0,VESSEL,INVERTER,VESSEL,1,0,4,FEE,0,3,213,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,2022-05-18,FMT,,FEE,812EW44GcTp6GHOtkjyY,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/812EW44GcTp6GHOtkjyY,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:36.475222Z
1,0,VESSEL,TEMPERATURE CONTROL,VESSEL,1.6666666666666667,0,7,FEI,1,2,1305,0.03333333333333333,5,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,1,0,0,2024-06-13,FMT,,FEI,82ELC5kbWzmyq3l1Rrm1,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/82ELC5kbWzmyq3l1Rrm1,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:36.475222Z
2,0,VESSEL,INVERTER,VESSEL,1.3333333333333333,0,6,FETW,0,4,290,0,4,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2023-04-20,FMT,,FETW,82Ypw6FniLeWVzHIwr6t,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/82Ypw6FniLeWVzHIwr6t,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:36.475222Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0.3333333333333333,0,3,FEF,2,3,161,0.06666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2021-12-07,FMT,,FEF,82ZScj30zqHEPHUHKf1u,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/82ZScj30zqHEPHUHKf1u,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:36.475222Z
2,0,AIRCRAFT,INVERTER,AIRCRAFT,0,0,2,FEE,0,1,383,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2026-01-22,FMT,,FEE,82eEL3zyHOCxFEgIztd7,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/82eEL3zyHOCxFEgIztd7,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:36.475222Z
0,0.5,AIRCRAFT,INVERTER,AIRCRAFT,0,0,5,FEA NJ,0,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2022-08-30,FMT,,FEA NJ,85FB47SpI50SnzEe2PZP,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/85FB47SpI50SnzEe2PZP,2026-03-06T02:45:02.235743Z,2026-03-06T09:16:36.475222Z
3,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,1.6666666666666667,0,11,FEC,3,5,2160,0.1,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,2023-03-23,FMT,,FEC,85Zrlatz56VHjhXhASGS,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/85Zrlatz56VHjhXhASGS,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:36.475222Z
0,0.2,AIRCRAFT,INVERTER,AIRCRAFT,0,0,2,FEA TWMC,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2023-06-15,FMT,,FEA TWMC,86GOXh4A4ww6nSNHJ7oh,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/86GOXh4A4ww6nSNHJ7oh,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:36.475222Z
0,2.2,VESSEL,VENDING MACHINE,VESSEL,0,0,22,FET,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,2021-07-20,FMT,,FET,86tBmcqCnKhbtoUPCdgi,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/86tBmcqCnKhbtoUPCdgi,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:36.475222Z
0,2.4,VESSEL,INVERTER,VESSEL,0,0,24,FEA Nakano,0,1,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2024-10-08,FMT,,FEA Nakano,885hwp9m8VeaF3KWCb3Z,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/885hwp9m8VeaF3KWCb3Z,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:36.475222Z
30,2.2,VESSEL,INVERTER,VESSEL,0.6666666666666666,0,54,FEA NJ,0,5,1830,0,2,22,0,0,7,2,0,0,0,23,0,0,0,0,0,0,0,0,30,22,0,2021-06-08,FMT,,FEA NJ,8AyRtgIck5h8kYMgSrzr,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8AyRtgIck5h8kYMgSrzr,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:36.475222Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,1,0,3,FEI,0,1,301,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2023-11-08,FMT,,FEI,8Bu13QALMxAwFXARDb7k,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8Bu13QALMxAwFXARDb7k,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:36.475222Z
0,14.5,VESSEL,INVERTER,VESSEL,0,0,145,FEE,0,1,145,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,2024-12-26,FMT,,FEE,8C3y0v2WQCMr0bLw9lW1,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8C3y0v2WQCMr0bLw9lW1,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:36.475222Z
31,3.7,VESSEL,INVERTER,VESSEL,14.666666666666666,0,112,FAP,0,74,1163,0,44,37,5,9,0,15,0,0,17,0,9,0,4,9,0,0,7,0,31,37,0,2024-01-11,FMT,,FAP,8EQGPkbQfZnMjzE3RvCG,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8EQGPkbQfZnMjzE3RvCG,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:36.475222Z
0,0.2,VESSEL,INVERTER,VESSEL,0,0,2,FEA Nakano,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2024-09-11,FMT,,FEA Nakano,8FuvyJ0gm8XFYK5gXHJV,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8FuvyJ0gm8XFYK5gXHJV,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:36.475222Z
0,0,VESSEL,INVERTER,VESSEL,0.3333333333333333,0,2,FEE,1,2,34,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2023-02-02,FMT,,FEE,8FxoDvfROOPa8xmMgXgZ,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8FxoDvfROOPa8xmMgXgZ,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:36.475222Z
0,0.1,AIRCRAFT,INVERTER,AIRCRAFT,0.6666666666666666,0,3,FEA NJ,0,3,44,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2022-03-08,FMT,,FEA NJ,8GwSttNbj4IcJrHbDle0,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8GwSttNbj4IcJrHbDle0,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:36.475222Z
5,2.2,VESSEL,INVERTER,VESSEL,7,0,48,FAP,0,24,152,0,21,22,0,2,0,7,0,0,3,0,0,0,1,10,0,0,3,0,5,22,0,2024-03-28,FMT,,FAP,8HEREU04plIJUVvWZcy2,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8HEREU04plIJUVvWZcy2,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:36.475222Z
0,1.5,AIRCRAFT,INVERTER,AIRCRAFT,0,0,15,FEA TWMC,0,1,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2023-11-24,FMT,,FEA TWMC,8IRf8cyUkpSSZ94VxH7R,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8IRf8cyUkpSSZ94VxH7R,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:36.475222Z
1,0.6,VESSEL,INVERTER,VESSEL,0.3333333333333333,0,8,FEA NJ,0,3,206,0,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,2024-05-14,FMT,,FEA NJ,8IhXiUHrfMq5cYEYCUHP,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8IhXiUHrfMq5cYEYCUHP,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:36.475222Z
22,0.2,VESSEL,INVERTER,VESSEL,5.666666666666667,0,41,FAP,0,21,1072,0,17,2,2,8,0,4,0,0,12,0,3,0,0,6,0,0,4,0,22,2,0,2025-10-28,FMT,,FAP,8JA5Nxt4oCn7D57zW6bm,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8JA5Nxt4oCn7D57zW6bm,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:36.475222Z
0,0,COURIER,TEMPERATURE CONTROL,COURIER,5.333333333333333,0,38,FEA,22,23,2172,0.7333333333333333,16,0,0,0,0,0,0,9,0,0,0,0,7,0,0,14,0,8,0,0,0,2023-05-26,FMT,,FEA,8JGIuTLrbyN6FNAFZnkU,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8JGIuTLrbyN6FNAFZnkU,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:36.475222Z
0,4.9,COURIER,VENDING MACHINE,COURIER,0,0,49,FET,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,49,0,2022-02-15,FMT,,FET,8MjGyMzflD6NlKPxC7vQ,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8MjGyMzflD6NlKPxC7vQ,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:36.475222Z
1,0,AIRCRAFT,INVERTER,AIRCRAFT,0,0,1,FEI,0,1,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-02-05,FMT,,FEI,8P5KN6weJ0UvDsbi4gwu,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8P5KN6weJ0UvDsbi4gwu,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:36.475222Z
3,0,VESSEL,TEMPERATURE CONTROL,VESSEL,4.333333333333333,0,21,FEC,5,11,2753,0.16666666666666666,13,0,0,3,0,0,0,12,0,0,0,0,1,0,0,2,0,3,3,0,0,2022-08-17,FMT,,FEC,8PJEopuz1wGByKv3V8BX,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8PJEopuz1wGByKv3V8BX,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:36.475222Z
0,0.5,AIRCRAFT,INVERTER,AIRCRAFT,0.3333333333333333,0,6,FEA NJ,0,3,10,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2021-11-30,FMT,,FEA NJ,8PkcmP92h98Yi6owO2Jq,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8PkcmP92h98Yi6owO2Jq,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:36.475222Z
0,0.1,AIRCRAFT,INVERTER,AIRCRAFT,0.3333333333333333,0,2,FEV,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2025-12-11,FMT,,FEV,8Q9zten9aJ8XxW0GYTKK,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8Q9zten9aJ8XxW0GYTKK,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:36.475222Z
29,5.3,AIRCRAFT,INVERTER,AIRCRAFT,5.333333333333333,0,98,FEE,0,28,964,0,16,53,0,0,18,8,0,0,0,11,3,0,2,1,0,0,2,0,29,53,0,2022-04-18,FMT,,FEE,8QUSemHFdFoWviBeNlwE,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8QUSemHFdFoWviBeNlwE,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:36.475222Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,1,0,4,FEA,1,1,368,0.03333333333333333,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2021-01-18,FMT,,FEA,8R678ngngbIShaMMEk79,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8R678ngngbIShaMMEk79,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:36.475222Z
0,0,AIRCRAFT,INVERTER,AIRCRAFT,0.3333333333333333,0,1,FEA ROA,0,1,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-04,FMT,,FEA ROA,8Rs5I50k0r7pjXDVHVj3,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8Rs5I50k0r7pjXDVHVj3,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:36.475222Z
0,1.4,VESSEL,INVERTER,VESSEL,9.333333333333334,0,42,FEID,0,33,343,0,28,14,0,0,0,2,0,0,0,0,4,0,15,2,0,0,5,0,0,14,0,2023-08-23,FMT,,FEID,8SRofcbjQP5eYmlEP4BB,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8SRofcbjQP5eYmlEP4BB,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:36.475222Z
11,5.9,VESSEL,INVERTER,VESSEL,3,0,79,FEI,0,15,668,0,9,59,1,4,0,3,0,0,6,0,0,0,1,2,0,0,3,0,11,59,0,2023-03-21,FMT,,FEI,8Sn8LQrvB2W94r6vK6xR,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8Sn8LQrvB2W94r6vK6xR,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:36.475222Z
0,0.1,VESSEL,INVERTER,VESSEL,4.333333333333333,0,14,FEID,0,14,102,0,13,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,3,0,0,1,0,2022-07-26,FMT,,FEID,8TNSAFSkIzu9HwlOCgMV,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8TNSAFSkIzu9HwlOCgMV,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:36.475222Z
11,0.3,VESSEL,INVERTER,VESSEL,0.6666666666666666,0,16,FEI,0,2,1094,0,2,3,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,3,0,2025-01-14,FMT,,FEI,8TqB36RTErSOXkjn5FYy,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8TqB36RTErSOXkjn5FYy,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:36.475222Z
1,0,AIRCRAFT,INVERTER,AIRCRAFT,1,0,4,FEE,0,4,13,0,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,2025-06-05,FMT,,FEE,8UEo7BcpOR72iDhEX8IE,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8UEo7BcpOR72iDhEX8IE,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:36.475222Z
3,1.2,VESSEL,INVERTER,VESSEL,2,0,21,FEA NJ,0,9,373,0,6,12,0,0,0,1,1,0,0,2,0,0,4,1,0,0,0,0,3,12,0,2022-06-21,FMT,,FEA NJ,8VcjR2mczO7tvBKUkYnW,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8VcjR2mczO7tvBKUkYnW,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:36.475222Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0,0,4,FEI,4,4,44,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2022-12-23,FMT,,FEI,8Vj6O4YuqIjJS5Gf0omI,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8Vj6O4YuqIjJS5Gf0omI,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:36.475222Z
0,0.1,VESSEL,INVERTER,VESSEL,0,0,1,FEE,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-01-23,FMT,,FEE,8YzaB7DKYxwjqZAIgY7S,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8YzaB7DKYxwjqZAIgY7S,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:36.475222Z
5,1.3,VESSEL,INVERTER,VESSEL,0.6666666666666666,0,20,FEI,0,3,627,0,2,13,0,3,0,0,0,0,2,0,1,0,1,0,0,0,0,0,5,13,0,2025-12-15,FMT,,FEI,8b7LcyZgnvEB1RefRKPK,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8b7LcyZgnvEB1RefRKPK,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:36.475222Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,2,0,24,FEF,18,19,898,0.6,6,0,0,0,0,0,0,4,0,0,1,0,1,0,0,12,0,6,0,0,0,2023-07-18,FMT,,FEF,8bA7lIYFCWRQr9xPDP1h,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8bA7lIYFCWRQr9xPDP1h,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:36.475222Z
0,0.4,VESSEL,INVERTER,VESSEL,3.3333333333333335,0,14,FEID,0,13,78,0,10,4,0,0,0,2,0,0,0,0,1,0,6,1,0,0,0,0,0,4,0,2021-03-03,FMT,,FEID,8bFnPGOSGhVdjXISI4gs,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8bFnPGOSGhVdjXISI4gs,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:36.475222Z
5,0,AIRCRAFT,INVERTER,AIRCRAFT,2,0,11,FEE,0,7,276,0,6,0,0,0,4,3,1,0,0,0,0,0,3,0,0,0,0,0,5,0,0,2023-12-08,FMT,,FEE,8bvWLDaIVGBiQqxJwaMd,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8bvWLDaIVGBiQqxJwaMd,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:36.475222Z
6,0,VESSEL,INVERTER,VESSEL,1.6666666666666667,0,11,FETW,0,7,761,0,5,0,2,3,0,0,0,0,1,0,0,0,2,3,0,0,0,0,6,0,0,2023-09-19,FMT,,FETW,8c3NVOgsCeyfB2F2zNVa,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8c3NVOgsCeyfB2F2zNVa,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:36.475222Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0,0,2,FEF,2,2,24,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2023-11-13,FMT,,FEF,8d8DVyn1SFvc2I3mTBsK,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8d8DVyn1SFvc2I3mTBsK,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:36.475222Z
0,1.6,VESSEL,INVERTER,VESSEL,0,0,16,FEK,0,5,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2025-08-18,FMT,,FEK,8dj0Ug59ahfFYGo248ZU,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8dj0Ug59ahfFYGo248ZU,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:36.475222Z
10,0,VESSEL,INVERTER,VESSEL,1.3333333333333333,0,14,FETW,0,5,692,0,4,0,0,7,0,1,0,0,3,0,2,0,0,1,0,0,0,0,10,0,0,2023-06-28,FMT,,FETW,8e3AQgel8oFLf4AGHp6o,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8e3AQgel8oFLf4AGHp6o,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:36.475222Z
2,1.9,VESSEL,INVERTER,VESSEL,2.3333333333333335,0,28,FETW,0,9,355,0,7,19,0,1,0,3,0,0,1,0,1,0,1,1,0,0,1,0,2,19,0,2025-01-08,FMT,,FETW,8eA9P2TSOumw31jupmZv,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/8eA9P2TSOumw31jupmZv,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:36.475222Z
