gw,sideBoxWeight,height,updatedAt,length,productType,cbm,name,stackingLimit,lastUpdated,width,sku,nw,packingRules.boxes.47x66x68.perLayer,packingRules.boxes.47x66x68.layers,packingRules.boxes.47x66x68.totalQty,packingRules.boxes.57x64x84.layers,packingRules.boxes.57x64x84.perLayer,packingRules.boxes.57x64x84.totalQty,packingRules.boxes.70x100x90.perLayer,packingRules.boxes.70x100x90.layers,packingRules.boxes.70x100x90.totalQty,packingRules.boxes.68x74x86.layers,packingRules.boxes.68x74x86.perLayer,packingRules.boxes.68x74x86.totalQty,packingRules.rtn.totalQty,packingRules.rtn.perLayer,packingRules.rtn.layers,packingRules.pallets.80x120x115.layers,packingRules.pallets.80x120x115.perLayer,packingRules.pallets.80x120x115.totalQty,packingRules.pallets.80x120x90.perLayer,packingRules.pallets.80x120x90.layers,packingRules.pallets.80x120x90.totalQty,packingRules.pallets.110x110x90.totalQty,packingRules.pallets.110x110x90.perLayer,packingRules.pallets.110x110x90.layers,packingRules.pallets.110x110x115.totalQty,packingRules.pallets.110x110x115.layers,packingRules.pallets.110x110x115.perLayer,packingRules.warp,category,__id,__path,__createTime,__updateTime,packingRules.boxes.42x46x68.totalQty,packingRules.boxes.42x46x68.perLayer,packingRules.boxes.42x46x68.layers,packingRules.pallets.80x120x65.totalQty,packingRules.pallets.80x120x65.perLayer,packingRules.pallets.80x120x65.layers,packingRules.pallets.110x110x65.layers,packingRules.pallets.110x110x65.perLayer,packingRules.pallets.110x110x65.totalQty,unit
72,,60,2026-02-03T15:16:45.374Z,103,Carton Case,0.278,Inverter-FRN37AR1L-2J,0,2026-02-03,45,FRN37AR1L-2J,67,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37AR1L-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37AR1L-2J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
23.563,25,37,2026-02-03T15:16:45.374Z,74,Carton,0.085,Inverter-FRN37AR1L-4A,3,2026-02-03,31,FRN37AR1L-4A,23.563,,,,,,,0,0,4,0,0,2,8,0,0,,,,0,0,6,8,0,0,,,,False,Inverters,FRN37AR1L-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37AR1L-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
23.593,25,37,2026-02-03T15:16:45.374Z,74,Carton,0.085,Inverter-FRN37AR1L-4E,0,2026-02-03,31,FRN37AR1L-4E,23.593,,,,,,,0,0,4,0,0,2,8,0,0,,,,0,0,6,8,0,0,,,,False,Inverters,FRN37AR1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37AR1L-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
23.6,25,37,2026-02-03T15:16:45.374Z,74,Carton,0.085,Inverter-FRN37AR1L-4J,0,2026-02-03,31,FRN37AR1L-4J,23.6,,,,,,,0,0,4,0,0,2,8,0,0,,,,0,0,6,8,0,0,,,,False,Inverters,FRN37AR1L-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37AR1L-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
50,55,50,2026-02-03T15:16:45.374Z,88,Carton Case,0.176,Inverter-FRN37AR1L-4TX,0,2026-02-03,40,FRN37AR1L-4TX,45,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37AR1L-4TX,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37AR1L-4TX,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
23.359,25,37,2026-02-03T15:16:45.374Z,74,Carton,0.085,Inverter-FRN37AR1M-4A,3,2026-02-03,31,FRN37AR1M-4A,23.359,,,,,,,0,0,4,0,0,2,8,0,0,,,,0,0,6,8,0,0,,,,False,Inverters,FRN37AR1M-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37AR1M-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
23.486,25,37,2026-02-03T15:16:45.374Z,74,Carton,0.085,Inverter-FRN37AR1M-4E,4,2026-02-03,31,FRN37AR1M-4E,23.486,,,,,,,0,0,4,0,0,2,8,0,0,,,,0,0,6,8,0,0,,,,False,Inverters,FRN37AR1M-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37AR1M-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,34,49,2026-02-03T15:16:45.374Z,71,Carton Case,0.157,Inverter-FRN37F1S-2J,0,2026-02-03,45,FRN37F1S-2J,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37F1S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37F1S-2J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
29,34,49,2026-02-03T15:16:45.374Z,71,Carton Case,0.157,Inverter-FRN37F1S-4A,0,2026-02-03,45,FRN37F1S-4A,24,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37F1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37F1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
31,39,53,2026-02-03T15:16:45.374Z,80,Carton Case,0.208,Inverter-FRN37F1S-4E,0,2026-02-03,49,FRN37F1S-4E,26,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37F1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37F1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,28,49,2026-02-03T15:16:45.374Z,71,Carton Case,0.157,Inverter-FRN37F1S-4J,0,2026-02-03,45,FRN37F1S-4J,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37F1S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37F1S-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
33,37,49,2026-02-03T15:16:45.374Z,71,Carton Case,0.157,Inverter-FRN37G1E-4A,0,2026-02-03,45,FRN37G1E-4A,28,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G1E-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G1E-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
35,39,51,2026-02-03T15:16:45.374Z,80,Carton Case,0.2,Inverter-FRN37G1E-4E,0,2026-02-03,49,FRN37G1E-4E,33,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G1E-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN37G1E-4EAQ,0,2026-02-03,0,FRN37G1E-4EAQ,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G1E-4EAQ,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G1E-4EAQ,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
36,39,51,2026-02-03T15:16:45.374Z,80,Carton Case,0.2,Inverter-FRN37G1E-4EBU,0,2026-02-03,49,FRN37G1E-4EBU,32,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G1E-4EBU,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G1E-4EBU,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
38,44,53,2026-02-03T15:16:45.374Z,80,Carton Case,0.208,Inverter-FRN37G1S-2A,0,2026-02-03,49,FRN37G1S-2A,34,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G1S-2A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G1S-2A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,44,53,2026-02-03T15:16:45.374Z,80,Carton Case,0.208,Inverter-FRN37G1S-2T,0,2026-02-03,49,FRN37G1S-2T,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G1S-2T,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G1S-2T,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
31,37,49,2026-02-03T15:16:45.374Z,71,Carton Case,0.157,Inverter-FRN37G1S-4A,3,2026-02-03,45,FRN37G1S-4A,28,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,35,49,2026-02-03T15:16:45.374Z,71,Carton Case,0.157,Inverter-FRN37G1S-4T,0,2026-02-03,45,FRN37G1S-4T,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G1S-4T,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G1S-4T,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
38,,51,2026-02-03T15:16:45.374Z,80,Carton Case,0.2,Inverter-FRN37G2S-2J,5,2026-02-03,49,FRN37G2S-2J,25,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G2S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G2S-2J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
29,,49,2026-02-03T15:16:45.374Z,71,Carton Case,0.157,Inverter-FRN37G2S-4J,0,2026-02-03,45,FRN37G2S-4J,25,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN37G2S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37G2S-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
36.39,37,40,2026-02-03T15:16:45.374Z,76,Carton,0.14,Inverter-FRN37LM1S-4AA,3,2026-02-03,46,FRN37LM1S-4AA,36.39,,,,,,,0,0,1,,,,4,0,0,0,0,4,,,,,,,4,0,0,False,Inverters,FRN37LM1S-4AA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37LM1S-4AA,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,2,0,0,0,0,2,
36.645,37,40,2026-02-03T15:16:45.374Z,76,Carton,0.14,Inverter-FRN37LM1S-4E,0,2026-02-03,46,FRN37LM1S-4E,36.645,,,,,,,0,0,1,,,,4,0,0,0,0,4,,,,,,,4,0,0,False,Inverters,FRN37LM1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37LM1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,2,0,0,0,0,2,
36.471,37,40,2026-02-03T15:16:45.374Z,76,Carton,0.14,Inverter-FRN37LM1S-4EA,0,2026-02-03,46,FRN37LM1S-4EA,36.471,,,,,,,0,0,1,,,,4,0,0,0,0,4,,,,,,,4,0,0,False,Inverters,FRN37LM1S-4EA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37LM1S-4EA,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,2,0,0,0,0,2,
36.34,37,40,2026-02-03T15:16:45.374Z,76,Carton,0.14,Inverter-FRN37LM1S-4SD,0,2026-02-03,46,FRN37LM1S-4SD,36.34,,,,,,,0,0,1,,,,4,0,0,0,0,4,,,,,,,4,0,0,False,Inverters,FRN37LM1S-4SD,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN37LM1S-4SD,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,2,0,0,0,0,2,
10.427,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN4.0AQ1L-4E,3,2026-02-03,23.5,FRN4.0AQ1L-4E,10.427,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN4.0AQ1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0AQ1L-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.295,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN4.0AQ1M-4E,3,2026-02-03,23.5,FRN4.0AQ1M-4E,10.295,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN4.0AQ1M-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0AQ1M-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.518,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN4.0AR1L-4E,0,2026-02-03,23.5,FRN4.0AR1L-4E,10.518,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN4.0AR1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0AR1L-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
10.522,11,34.5,2026-02-03T15:16:45.374Z,55,Carton,0.045,Inverter-FRN4.0AR1M-4E,0,2026-02-03,23.5,FRN4.0AR1M-4E,10.522,0,0,2,0,0,3,0,0,8,0,0,6,16,0,0,,,,0,0,14,16,0,0,,,,False,Inverters,FRN4.0AR1M-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0AR1M-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
3.63,3.7,27.5,2026-02-03T15:16:45.374Z,22,Carton,0.01,Inverter-FRN4.0E1E-2LM1,0,2026-02-03,16.5,FRN4.0E1E-2LM1,3.63,0,0,6,0,0,18,0,0,36,0,0,26,72,0,0,0,0,72,0,0,48,58,0,0,87,0,0,False,Inverters,FRN4.0E1E-2LM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0E1E-2LM1,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,,,,
3.79,3.7,27.5,2026-02-03T15:16:45.374Z,22,Carton,0.01,Inverter-FRN4.0E1E-4E,0,2026-02-03,16.5,FRN4.0E1E-4E,3.79,0,0,6,0,0,18,0,0,36,0,0,26,72,0,0,0,0,72,0,0,48,58,0,0,87,0,0,False,Inverters,FRN4.0E1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0E1E-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,,,,
0,3.7,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN4.0E1E-4HLE,0,2026-02-03,0,FRN4.0E1E-4HLE,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN4.0E1E-4HLE,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0E1E-4HLE,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
3.743,3.7,27.5,2026-02-03T15:16:45.374Z,22,Carton,0.01,Inverter-FRN4.0E1E-4LM1,0,2026-02-03,16.5,FRN4.0E1E-4LM1,3.743,0,0,6,0,0,18,0,0,36,0,0,26,72,0,0,0,0,72,0,0,48,58,0,0,87,0,0,False,Inverters,FRN4.0E1E-4LM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0E1E-4LM1,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,,,,
2.95,3,22,2026-02-03T15:16:45.374Z,22,Carton,0.008,Inverter-FRN4.0E1S-4E,0,2026-02-03,16.5,FRN4.0E1S-4E,2.95,0,0,12,0,0,27,0,0,54,0,0,39,96,0,0,0,0,96,0,0,72,58,0,0,116,0,0,False,Inverters,FRN4.0E1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0E1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,8,0,0,,,,,,,
2.94,3,22,2026-02-03T15:16:45.374Z,22,Carton,0.008,Inverter-FRN4.0E1S-4JSF1E,0,2026-02-03,16.5,FRN4.0E1S-4JSF1E,2.94,0,0,12,0,0,27,0,0,54,0,0,39,96,0,0,0,0,96,0,0,72,58,0,0,116,0,0,False,Inverters,FRN4.0E1S-4JSF1E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0E1S-4JSF1E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,8,0,0,,,,,,,
4.26,4,23,2026-02-03T15:16:45.374Z,32,Carton,0.016,Inverter-FRN4.0F1S-4E,0,2026-02-03,21.5,FRN4.0F1S-4E,4.26,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN4.0F1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0F1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,0,0,32,
3.786,4,23,2026-02-03T15:16:45.374Z,32,Carton,0.016,Inverter-FRN4.0G1E-4E,0,2026-02-03,21.5,FRN4.0G1E-4E,3.786,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN4.0G1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0G1E-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,0,0,32,
0,0,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN4.0G1E-4EAQ,0,2026-02-03,0,FRN4.0G1E-4EAQ,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN4.0G1E-4EAQ,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0G1E-4EAQ,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
3.593,4,23,2026-02-03T15:16:45.374Z,32,Carton,0.016,Inverter-FRN4.0G1E-4ELF,0,2026-02-03,21.5,FRN4.0G1E-4ELF,3.593,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN4.0G1E-4ELF,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0G1E-4ELF,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,0,0,32,
3.283,3.8,23,2026-02-03T15:16:45.374Z,32,Carton,0.016,Inverter-FRN4.0LM1S-4AA,0,2026-02-03,21.5,FRN4.0LM1S-4AA,3.283,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN4.0LM1S-4AA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0LM1S-4AA,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,0,0,32,
3.296,3.8,23,2026-02-03T15:16:45.374Z,32,Carton,0.016,Inverter-FRN4.0LM1S-4E,0,2026-02-03,21.5,FRN4.0LM1S-4E,3.296,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN4.0LM1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0LM1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,0,0,32,
3.38,3.8,23,2026-02-03T15:16:45.374Z,32,Carton,0.016,Inverter-FRN4.0LM1S-4EA,0,2026-02-03,21.5,FRN4.0LM1S-4EA,3.38,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN4.0LM1S-4EA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0LM1S-4EA,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,0,0,32,
3.292,3.8,23,2026-02-03T15:16:45.374Z,32,Carton,0.016,Inverter-FRN4.0LM1S-4SD,0,2026-02-03,21.5,FRN4.0LM1S-4SD,3.292,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN4.0LM1S-4SD,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN4.0LM1S-4SD,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,4,0,0,,,,0,0,32,
352,266,62,2026-02-03T15:16:45.374Z,184,Carton Case,1.015,Inverter-FRN400AQ1S-4A,0,2026-02-03,89,FRN400AQ1S-4A,322,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400AQ1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400AQ1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
348,266,62,2026-02-03T15:16:45.374Z,185,Carton Case,1.021,Inverter-FRN400AQ1S-4E,0,2026-02-03,89,FRN400AQ1S-4E,322,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400AQ1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400AQ1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
346,266,62,2026-02-03T15:16:45.374Z,185,Carton Case,1.021,Inverter-FRN400AR1S-4A,0,2026-02-03,89,FRN400AR1S-4A,319,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400AR1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400AR1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
348,266,62,2026-02-03T15:16:45.374Z,185,Carton Case,1.021,Inverter-FRN400AR1S-4E,1,2026-02-03,89,FRN400AR1S-4E,319,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400AR1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400AR1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:45.374Z,0,Carton Case,0,Inverter-FRN400F1S-4A,0,2026-02-03,0,FRN400F1S-4A,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400F1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400F1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
209,215,60,2026-02-03T15:16:45.374Z,155,Carton Case,0.791,Inverter-FRN400F1S-4DY,0,2026-02-03,85,FRN400F1S-4DY,189,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400F1S-4DY,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400F1S-4DY,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN400F1S-4E,0,2026-02-03,0,FRN400F1S-4E,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400F1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400F1S-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN400F1S-4J,0,2026-02-03,0,FRN400F1S-4J,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400F1S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400F1S-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
227,213,60,2026-02-03T15:16:45.374Z,155,Carton Case,0.791,Inverter-FRN400F1S-4U,0,2026-02-03,85,FRN400F1S-4U,213,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400F1S-4U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400F1S-4U,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
396,359,62,2026-02-03T15:16:45.374Z,186,Carton Case,1.269,Inverter-FRN400G1E-4A,0,2026-02-03,110,FRN400G1E-4A,359,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400G1E-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400G1E-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
398,359,62,2026-02-03T15:16:45.374Z,186,Carton Case,1.269,Inverter-FRN400G1E-4E,0,2026-02-03,110,FRN400G1E-4E,359,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400G1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400G1E-4E,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
391,359,62,2026-02-03T15:16:45.374Z,186,Carton Case,1.269,Inverter-FRN400G1S-4A,0,2026-02-03,110,FRN400G1S-4A,329,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400G1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400G1S-4A,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN400G1S-4T,0,2026-02-03,0,FRN400G1S-4T,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400G1S-4T,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400G1S-4T,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
361,,62,2026-02-03T15:16:45.374Z,186,Carton Case,1.269,Inverter-FRN400G2S-4J,0,2026-02-03,110,FRN400G2S-4J,298,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN400G2S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN400G2S-4J,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:45.374Z,0,,0,Inverter-FRN450AR1S-4U,0,2026-02-03,0,FRN450AR1S-4U,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN450AR1S-4U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN450AR1S-4U,2026-02-03T15:16:48.477271Z,2026-02-03T15:16:48.477271Z,,,,,,,,,,
